,imdb_id,release_date,genres,title,budget,revenue,runtime_mins,vote_average,vote_count
949,tt5117876,2017-07-21,"['Family', 'Music', 'TV Movie', 'Adventure']",Descendants 2,0,0,111,7.4,1081
950,tt0491175,2017-10-26,"['Thriller', 'Crime', 'Drama', 'Mystery']",Suburbicon,25000000,5775178,104,5.8,1167
951,tt3758172,2017-06-27,"['Adventure', 'Drama', 'Thriller']",Jungle,0,0,115,6.5,1190
952,tt2568862,2017-04-06,"['Crime', 'Comedy']",Going in Style,25000000,84618541,96,6.6,1840
953,tt5657846,2017-11-09,['Comedy'],Daddy's Home 2,69000000,180613180,100,6.2,1656
954,tt2872518,2017-03-03,"['Drama', 'Fantasy']",The Shack,20000000,92924405,132,7.2,1157
955,tt6214928,2017-10-20,"['Crime', 'Drama', 'Horror']",1922,0,0,102,5.9,1723
956,tt5649144,2017-10-06,['Drama'],The Florida Project,2000000,11303040,111,7.4,1598
957,tt2932536,2017-05-25,"['Drama', 'Thriller', 'Horror', 'Adventure']",47 Meters Down,5500000,44235023,89,5.8,1934
958,tt5001718,2017-05-18,"['Drama', 'Romance']","Everything, Everything",10000000,61621140,96,7.2,3023
959,tt1753383,2017-01-19,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Adventure']",A Dog's Purpose,22000000,194647323,100,7.5,2113
960,tt3860916,2017-10-06,"['Drama', 'Thriller', 'Adventure', 'Horror']",Cargo,0,56385,105,6.3,1027
961,tt3748172,2017-09-29,"['Drama', 'Horror', 'Thriller']",Gerald's Game,0,0,104,6.4,2283
962,tt2345759,2017-06-06,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']",The Mummy,125000000,409231607,110,5.5,5258
963,tt3564472,2017-07-21,['Comedy'],Girls Trip,19000000,140376621,122,6.8,1100
964,tt4846232,2017-08-11,"['Crime', 'Drama', 'Thriller']",Good Time,0,3283369,102,7.2,1332
965,tt5592248,2017-06-23,"['Drama', 'Western']",The Beguiled,10500000,27397655,93,5.8,1504
966,tt3967856,2017-06-28,"['Adventure', 'Drama', 'Science Fiction', 'Action']",Okja,50000000,0,122,7.5,2912
967,tt1241317,2017-08-25,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",Death Note,40000000,0,101,4.2,2917
968,tt5308322,2017-10-12,"['Horror', 'Mystery', 'Thriller', 'Comedy']",Happy Death Day,4800000,122637878,97,6.6,4202
969,tt5541240,2017-01-22,['Drama'],To the Bone,0,0,107,7.3,2661
970,tt3922818,2017-01-26,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",The Space Between Us,30000000,14793385,121,7.1,1737
971,tt2226597,2017-10-05,"['Romance', 'Adventure', 'Drama']",The Mountain Between Us,35000000,62832209,109,6.5,1497
972,tt7608418,2017-11-17,['Romance'],A Christmas Prince,0,0,92,6.7,1086
973,tt1691916,2017-03-02,"['Drama', 'Mystery', 'Thriller', 'Fantasy']",Before I Fall,5000000,12141122,98,7.0,2676
974,tt5390504,2017-07-28,"['Crime', 'Drama', 'Thriller', 'History']",Detroit,34000000,23355100,143,7.3,1073
975,tt5862312,2017-08-25,['Horror'],Veronica,0,0,105,6.1,1053
976,tt4622512,2017-09-05,"['Comedy', 'Drama', 'History']",Battle of the Sexes,25000000,12638526,121,6.8,1278
977,tt5539054,2017-06-19,"['Thriller', 'Romance', 'Drama']",You Get Me,0,0,89,5.6,1391
978,tt1131724,2017-06-29,"['Drama', 'Thriller', 'Romance', 'Science Fiction', 'Mystery']",2:22,0,3945729,99,5.9,1026
979,tt3874544,2017-03-23,"['Animation', 'Comedy', 'Family']",The Boss Baby,125000000,498814908,97,6.4,5184
980,tt5657028,2017-02-15,['Comedy'],Alibi.com,0,29370592,90,6.5,1199
981,tt4154756,2018-04-25,"['Adventure', 'Action', 'Science Fiction']",Avengers: Infinity War,300000000,2046239637,149,8.3,18902
982,tt1825683,2018-02-13,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Black Panther,200000000,1346739107,134,7.4,15438
983,tt4477536,2018-01-17,"['Drama', 'Romance']",Fifty Shades Freed,55000000,368307760,105,6.5,5066
984,tt1677720,2018-03-28,"['Adventure', 'Science Fiction']",Ready Player One,175000000,582890172,140,7.6,9647
985,tt4633694,2018-12-06,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Comedy']",Spider-Man: Into the Spider-Verse,90000000,375540831,117,8.4,7587
986,tt5463162,2018-05-10,"['Action', 'Comedy', 'Adventure']",Deadpool 2,110000000,741547413,119,7.5,11677
987,tt4701182,2018-12-15,"['Action', 'Adventure', 'Science Fiction']",Bumblebee,135000000,467989645,114,6.6,3784
988,tt4881806,2018-06-06,"['Action', 'Adventure', 'Science Fiction']",Jurassic World: Fallen Kingdom,170000000,1303459585,129,6.5,7806
989,tt3799232,2018-05-11,"['Romance', 'Comedy']",The Kissing Booth,0,0,105,7.2,4611
990,tt5095030,2018-07-04,"['Action', 'Adventure', 'Science Fiction', 'Comedy']",Ant-Man and the Wasp,140000000,622674139,119,7.0,8560
991,tt4123430,2018-11-14,"['Adventure', 'Fantasy', 'Family']",Fantastic Beasts: The Crimes of Grindelwald,200000000,653355901,134,6.9,6955
992,tt5848272,2018-11-20,"['Family', 'Animation', 'Comedy', 'Adventure']",Ralph Breaks the Internet,175000000,529221154,112,7.2,4624
993,tt4912910,2018-07-13,"['Action', 'Adventure']",Mission: Impossible - Fallout,178000000,791017452,148,7.4,5157
994,tt1727824,2018-10-24,"['Drama', 'Music']",Bohemian Rhapsody,52000000,894027543,135,8.0,11483
995,tt1270797,2018-09-28,"['Science Fiction', 'Action']",Venom,116000000,855013954,112,6.7,9043
996,tt3606756,2018-06-14,"['Action', 'Adventure', 'Animation', 'Family']",Incredibles 2,200000000,1242805359,118,7.5,8725
997,tt5814060,2018-09-05,"['Horror', 'Mystery', 'Thriller']",The Nun,22000000,365550119,96,5.7,3970
998,tt5220122,2018-06-28,"['Family', 'Fantasy', 'Comedy', 'Animation']",Hotel Transylvania 3: Summer Vacation,80000000,100176000,97,6.8,2365
999,tt3846674,2018-08-16,"['Comedy', 'Romance']",To All the Boys I've Loved Before,0,0,100,7.8,6224
1000,tt1477834,2018-12-07,"['Action', 'Adventure', 'Fantasy']",Aquaman,160000000,1148461807,144,6.9,8927
1001,tt3778644,2018-05-15,"['Adventure', 'Science Fiction']",Solo: A Star Wars Story,250000000,392952373,135,6.6,5437
1002,tt2873282,2018-02-28,"['Mystery', 'Thriller']",Red Sparrow,69000000,151572634,140,6.5,4224
1003,tt1213641,2018-10-11,"['History', 'Drama']",First Man,70000000,100546153,141,7.1,3458
1004,tt2548396,2018-02-04,"['Mystery', 'Thriller', 'Horror', 'Science Fiction']",The Cloverfield Paradox,45000000,0,102,5.6,2124
1005,tt5104604,2018-03-23,"['Adventure', 'Comedy', 'Animation']",Isle of Dogs,62770198,64241499,101,7.9,2905
1006,tt6966692,2018-11-16,"['Drama', 'Comedy']",Green Book,23000000,319700000,130,8.3,6579
1007,tt7349662,2018-07-30,"['Crime', 'Drama', 'History', 'Comedy']",BlacKkKlansman,15000000,48686605,135,7.6,4834
1008,tt3829266,2018-09-05,"['Science Fiction', 'Action', 'Thriller', 'Adventure', 'Horror', 'Comedy']",The Predator,88000000,160542134,107,5.5,2882
1009,tt5758778,2018-07-11,['Action'],Skyscraper,125000000,292351275,102,6.3,3166
1010,tt1590193,2018-01-11,"['Action', 'Thriller']",The Commuter,30000000,119942387,104,6.3,3058
1011,tt5164432,2018-02-16,"['Comedy', 'Drama', 'Romance']","Love, Simon",17000000,66316289,110,8.1,4255
1012,tt6133466,2018-07-04,"['Action', 'Science Fiction', 'Thriller', 'Horror']",The First Purge,13000000,137056262,97,5.9,2481
1013,tt4779682,2018-08-09,"['Action', 'Science Fiction', 'Horror']",The Meg,150000000,530243742,113,6.0,4160
1014,tt1517451,2018-10-03,"['Drama', 'Romance', 'Music']",A Star Is Born,36000000,433888866,136,7.5,8238
1015,tt5083738,2018-11-23,"['Drama', 'History', 'Comedy']",The Favourite,15000000,82124805,120,7.6,3384
1016,tt6499752,2018-06-01,"['Action', 'Thriller', 'Science Fiction', 'Horror']",Upgrade,5000000,16593554,100,7.4,2192
1017,tt1259528,2018-01-18,"['Action', 'Thriller', 'Crime']",Den of Thieves,30000000,80509622,140,6.6,1732
1018,tt1365519,2018-03-05,"['Action', 'Adventure', 'Fantasy']",Tomb Raider,94000000,274650803,118,6.3,5468
1019,tt6911608,2018-07-09,"['Comedy', 'Romance']",Mamma Mia! Here We Go Again,75000000,395044706,113,7.2,2290
1020,tt4799066,2018-03-22,"['Romance', 'Drama']",Midnight Sun,0,27365467,91,7.8,2347
1021,tt6343314,2018-11-21,['Drama'],Creed II,50000000,214215889,130,6.9,3228
1022,tt4530422,2018-11-01,"['Horror', 'War', 'Science Fiction']",Overlord,38000000,41657844,110,6.7,1701
1023,tt4500922,2018-01-10,"['Action', 'Science Fiction']",Maze Runner: The Death Cure,62000000,288175335,144,7.1,4964
1024,tt1571234,2018-11-27,"['Adventure', 'Fantasy']",Mortal Engines,100000000,83672673,129,6.1,2775
1025,tt2231461,2018-04-12,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",Rampage,120000000,426245950,107,6.3,4464
1026,tt1846589,2018-10-19,"['Action', 'Thriller']",Hunter Killer,0,0,122,6.6,1152
1027,tt4532826,2018-11-21,"['Adventure', 'Action', 'Thriller']",Robin Hood,100000000,73260114,116,5.9,1942
1028,tt2737304,2018-12-13,"['Thriller', 'Drama', 'Science Fiction']",Bird Box,19800000,0,124,6.9,6679
1029,tt5523010,2018-10-26,"['Fantasy', 'Adventure', 'Family']",The Nutcracker and the Four Realms,120000000,59522646,99,6.1,1461
1030,tt1502407,2018-10-18,['Horror'],Halloween,10000000,253688035,106,6.5,2783
1031,tt2557478,2018-03-21,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",Pacific Rim: Uprising,150000000,290061297,111,6.1,3112
1032,tt2119543,2018-09-15,"['Fantasy', 'Family', 'Horror', 'Comedy']",The House with a Clock in Its Walls,42000000,131457147,105,6.2,1388
1033,tt2798920,2018-02-22,"['Science Fiction', 'Horror']",Annihilation,40000000,43070915,115,6.3,5730
1034,tt2709692,2018-11-08,"['Animation', 'Family', 'Comedy', 'Fantasy']",The Grinch,75000000,508575295,90,6.7,1924
1035,tt5052474,2018-06-27,"['Action', 'Crime', 'Drama', 'Thriller']",Sicario: Day of the Soldado,35000000,75836683,123,6.8,1958
1036,tt1034415,2018-10-11,"['Horror', 'Fantasy']",Suspiria,20000000,6348889,152,6.9,1375
1037,tt6644200,2018-04-03,"['Horror', 'Drama', 'Science Fiction']",A Quiet Place,17000000,340677200,91,7.3,8403
1038,tt5726086,2018-01-03,"['Mystery', 'Horror', 'Thriller']",Insidious: The Last Key,10000000,167184112,118,6.2,1761
1039,tt5028340,2018-12-13,"['Fantasy', 'Family', 'Comedy']",Mary Poppins Returns,130000000,348807090,131,6.5,2290
1040,tt4560436,2018-08-16,"['Action', 'Thriller']",Mile 22,35000000,66308758,95,6.1,1382
1041,tt6663582,2018-08-02,"['Action', 'Comedy']",The Spy Who Dumped Me,40000000,33562069,117,6.4,1499
1042,tt4218572,2018-11-06,"['Crime', 'Thriller']",Widows,42000000,73866088,129,6.5,1421
1043,tt7784604,2018-06-07,"['Horror', 'Mystery', 'Thriller']",Hereditary,10000000,79336821,127,7.1,4081
1044,tt2854926,2018-05-30,"['Comedy', 'Drama']",Tag,28000000,75100000,100,6.7,1882
1045,tt6155172,2018-08-25,['Drama'],Roma,15000000,0,135,7.7,2723
1046,tt6306064,2018-05-31,"['Thriller', 'Romance', 'Adventure']",Adrift,35000000,4230000,96,6.8,1697
1047,tt3766354,2018-07-19,"['Thriller', 'Action', 'Crime']",The Equalizer 2,62000000,102084362,122,6.5,2837
1048,tt1413492,2018-01-16,"['Drama', 'Action', 'History', 'War']",12 Strong,35000000,67131266,130,6.0,1829
1049,tt7668870,2018-08-24,"['Thriller', 'Mystery', 'Drama']",Searching,1000000,66265218,103,7.6,2254
1050,tt1137450,2018-03-02,"['Action', 'Crime', 'Drama', 'Thriller']",Death Wish,30000000,34017028,107,6.0,1666
1051,tt9495224,2018-12-28,"['Science Fiction', 'Mystery', 'Drama', 'Thriller', 'TV Movie']",Black Mirror: Bandersnatch,0,0,90,6.9,2687
1052,tt6628394,2018-10-04,['Thriller'],Bad Times at the El Royale,32000000,31882724,142,6.8,2247
1053,tt7026672,2018-02-22,"['Drama', 'Fantasy', 'Romance']",Every Day,4900000,6102076,97,7.1,1548
1054,tt7401588,2018-11-16,"['Comedy', 'Drama']",Instant Family,48000000,14700000,118,7.5,1487
1055,tt5164214,2018-06-07,"['Crime', 'Comedy', 'Action', 'Thriller']",Ocean's Eight,70000000,297718711,111,6.9,5071
1056,tt8075192,2018-06-02,"['Drama', 'Crime']",Shoplifters,0,0,121,7.9,1014
1057,tt5690360,2018-08-10,"['Mystery', 'Thriller', 'Horror']",Slender Man,10000000,11817275,93,4.3,1110
1058,tt6921996,2018-09-13,['Comedy'],Johnny English Strikes Again,25000000,158256993,89,6.2,1501
1059,tt6772950,2018-04-12,"['Thriller', 'Horror']",Truth or Dare,3500000,94841481,100,6.0,2704
1060,tt1620680,2018-03-08,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']",A Wrinkle in Time,103000000,132675864,109,5.0,1321
1061,tt7040874,2018-08-29,"['Crime', 'Comedy', 'Mystery', 'Drama', 'Thriller']",A Simple Favor,20000000,97644617,117,6.6,2685
1062,tt3104988,2018-08-15,"['Comedy', 'Drama', 'Romance']",Crazy Rich Asians,30000000,237994561,121,7.1,2233
1063,tt6266538,2018-12-25,"['Drama', 'History', 'Comedy']",Vice,60000000,76073488,132,7.1,2123
1064,tt6195094,2018-03-15,"['Horror', 'Mystery', 'Thriller']",Ghostland,0,0,91,7.2,1315
1065,tt4003440,2018-10-04,"['Drama', 'Horror', 'Crime', 'Thriller']",The House That Jack Built,9800000,5566776,152,7.2,1394
1066,tt6791096,2018-04-19,['Comedy'],I Feel Pretty,32000000,51748264,111,6.4,1444
1067,tt4971344,2018-09-19,"['Comedy', 'Western']",The Sisters Brothers,38000000,13143056,122,6.9,1116
1068,tt5580266,2018-10-19,"['Crime', 'Drama']",The Hate U Give,23000000,29163535,133,8.3,1210
1069,tt2704998,2018-02-22,"['Mystery', 'Comedy', 'Crime']",Game Night,37000000,117501013,100,6.9,3702
1070,tt6850820,2018-09-06,"['Action', 'Thriller']",Peppermint,25000000,48818723,102,6.5,1182
1071,tt4244998,2018-08-17,"['Adventure', 'Drama']",Alpha,51000000,35808437,97,6.2,1621
1072,tt8954732,2018-11-16,['Romance'],The Princess Switch,0,0,101,7.1,1499
1073,tt4073790,2018-07-25,['Science Fiction'],The Darkest Minds,34000000,41142379,105,7.0,1759
1074,tt7121252,2018-09-12,['Drama'],On My Skin,0,0,100,8.1,1422
1075,tt7959026,2018-12-14,"['Crime', 'Drama', 'Thriller']",The Mule,50000000,171504407,117,6.7,2989
1076,tt2388771,2018-11-25,"['Adventure', 'Drama']",Mowgli: Legend of the Jungle,175000000,0,105,6.6,1816
1077,tt1072748,2018-02-02,"['Fantasy', 'Mystery', 'Thriller', 'Horror']",Winchester,3500000,25091816,100,5.9,1198
1078,tt6781982,2018-09-27,['Comedy'],Night School,29000000,33157615,111,6.2,1143
1079,tt3201640,2018-07-26,"['Science Fiction', 'Thriller', 'Drama', 'Action']",Extinction,0,0,96,5.9,1088
1080,tt4575576,2018-08-02,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Christopher Robin,75000000,99138899,104,7.3,1831
1081,tt5246700,2018-07-13,"['Science Fiction', 'Thriller', 'Mystery', 'Action', 'Adventure']",How It Ends,20000000,0,113,5.2,1296
1082,tt3120280,2018-09-07,"['Comedy', 'Drama', 'Romance']",Sierra Burgess Is a Loser,0,0,105,6.4,2825
1083,tt2531344,2018-03-14,['Comedy'],Blockers,21000000,94017294,102,6.2,1287
1084,tt5304992,2018-06-12,"['Romance', 'Comedy']",Set It Up,0,0,105,7.0,1875
1085,tt6768578,2018-05-17,"['Crime', 'Drama', 'Thriller']",Dogman,0,0,103,7.6,1452
1086,tt5783956,2018-02-09,"['Comedy', 'Romance', 'Fantasy']",When We First Met,10000000,0,97,6.6,1734
1087,tt6412452,2018-11-09,"['Comedy', 'Drama', 'Western']",The Ballad of Buster Scruggs,0,0,132,7.2,2419
1088,tt6802308,2018-02-02,"['Drama', 'History', 'Thriller']",The 15:17 to Paris,30000000,57076286,94,5.4,1092
1089,tt5688996,2018-04-16,"['Comedy', 'Drama']",Alex Strangelove,0,0,99,6.6,1203
1090,tt1226837,2018-10-12,['Drama'],Beautiful Boy,25000000,7649973,111,7.5,1134
1091,tt2328900,2018-12-07,"['Drama', 'History']",Mary Queen of Scots,25000000,37807625,124,6.6,1098
1092,tt7608028,2018-01-19,"['Thriller', 'Horror']",The Open House,0,0,94,3.6,1013
1093,tt2990140,2018-11-22,"['Comedy', 'Adventure', 'Family', 'Fantasy']",The Christmas Chronicles,0,0,104,7.1,1041
1094,tt7961060,2018-12-14,"['Action', 'Science Fiction', 'Animation']",Dragon Ball Super: Broly,1000000,125002821,101,7.7,1451
1095,tt2935510,2019-09-17,"['Science Fiction', 'Drama']",Ad Astra,87500000,132807427,123,6.1,3923
1096,tt7286456,2019-10-02,"['Crime', 'Thriller', 'Drama']",Joker,55000000,1074251311,122,8.2,13723
1097,tt6751668,2019-05-30,"['Comedy', 'Thriller', 'Drama']",Parasite,11363000,245924070,133,8.5,8364
1098,tt2386490,2019-01-03,"['Animation', 'Family', 'Adventure']",How to Train Your Dragon: The Hidden World,129000000,517526875,104,7.8,3671
1099,tt6105098,2019-07-12,"['Adventure', 'Family']",The Lion King,260000000,1656943394,118,7.2,6329
1100,tt4520988,2019-11-20,"['Animation', 'Family', 'Adventure']",Frozen II,150000000,1450026933,104,7.3,5394
1101,tt4154796,2019-04-24,"['Adventure', 'Science Fiction', 'Action']",Avengers: Endgame,356000000,2797800564,181,8.3,14125
1102,tt6450804,2019-10-23,"['Action', 'Adventure', 'Science Fiction']",Terminator: Dark Fate,185000000,261119292,128,6.5,2560
1103,tt7653254,2019-11-06,['Drama'],Marriage Story,19000000,2300000,137,7.9,3762
1104,tt2527338,2019-12-18,"['Action', 'Adventure', 'Science Fiction']",Star Wars: The Rise of Skywalker,250000000,1074144248,142,6.6,5211
1105,tt8579674,2019-12-25,"['War', 'Drama', 'Action', 'History']",1917,100000000,368027644,119,7.9,5685
1106,tt6320628,2019-06-28,"['Action', 'Adventure', 'Science Fiction']",Spider-Man: Far from Home,160000000,1131927996,129,7.5,7818
1107,tt8946378,2019-11-27,"['Mystery', 'Thriller', 'Comedy', 'Drama', 'Crime']",Knives Out,40000000,309232797,131,7.8,4854
1108,tt1950186,2019-11-13,"['Drama', 'Action']",Ford v Ferrari,97600000,220803003,152,7.9,3040
1109,tt7975244,2019-12-04,"['Adventure', 'Comedy', 'Fantasy']",Jumanji: The Next Level,125000000,310830000,123,6.9,4208
1110,tt6146586,2019-05-15,"['Action', 'Thriller', 'Crime']",John Wick: Chapter 3 - Parabellum,55000000,326709727,131,7.3,5335
1111,tt1560220,2019-10-09,"['Horror', 'Action', 'Comedy']",Zombieland: Double Tap,42000000,122801777,99,7.0,2606
1112,tt6189022,2019-08-21,"['Action', 'Thriller']",Angel Has Fallen,40000000,133365452,122,6.4,1827
1113,tt6806448,2019-08-01,"['Action', 'Adventure', 'Comedy']",Fast & Furious Presents: Hobbs & Shaw,200000000,760098996,137,6.9,3889
1114,tt1979376,2019-06-19,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Toy Story 4,175000000,1073394593,100,7.6,5497
1115,tt9243946,2019-10-11,"['Crime', 'Drama', 'Thriller', 'Action']",El Camino: A Breaking Bad Movie,6000000,0,123,6.8,2633
1116,tt4154664,2019-03-06,"['Action', 'Adventure', 'Science Fiction']",Captain Marvel,152000000,1128274794,124,7.0,9697
1117,tt6139732,2019-05-22,"['Adventure', 'Fantasy', 'Romance', 'Family']",Aladdin,183000000,1047612394,128,7.1,6408
1118,tt5606664,2019-10-30,"['Horror', 'Drama', 'Fantasy', 'Thriller']",Doctor Sleep,45000000,72281712,152,7.1,1903
1119,tt4777008,2019-10-16,"['Fantasy', 'Family', 'Adventure']",Maleficent: Mistress of Evil,185000000,491570967,118,7.3,3228
1120,tt3741700,2019-05-29,"['Science Fiction', 'Action']",Godzilla: King of the Monsters,170000000,386600138,132,6.3,2739
1121,tt7131622,2019-07-24,"['Comedy', 'Drama', 'Thriller']",Once Upon a Time… in Hollywood,95000000,374251247,162,7.5,6832
1122,tt6565702,2019-06-05,"['Science Fiction', 'Action', 'Adventure']",Dark Phoenix,200000000,252442974,114,6.0,3668
1123,tt2584384,2019-10-18,"['Comedy', 'War', 'Drama']",Jojo Rabbit,14000000,82468705,108,8.1,4158
1124,tt6924650,2019-11-06,"['War', 'History', 'Action', 'Drama']",Midway,100000000,125641396,138,7.0,1022
1125,tt1298644,2019-05-09,['Comedy'],The Hustle,0,32677774,94,6.2,1389
1126,tt0437086,2019-01-31,"['Action', 'Science Fiction', 'Adventure']",Alita: Battle Angel,170000000,404852543,122,7.0,5313
1127,tt8228288,2019-11-08,"['Drama', 'Science Fiction', 'Thriller']",The Platform,0,0,95,7.0,3434
1128,tt1206885,2019-09-19,"['Action', 'Thriller', 'Drama']",Rambo: Last Blood,50000000,91490353,89,6.3,1963
1129,tt5814534,2019-12-04,"['Animation', 'Action', 'Adventure', 'Comedy']",Spies in Disguise,100000000,171616764,102,7.7,1397
1130,tt1302006,2019-11-01,"['Crime', 'Drama', 'History']",The Irishman,159000000,8000000,209,7.7,3732
1131,tt3281548,2019-12-25,"['Drama', 'Romance']",Little Women,40000000,191540586,135,8.0,2527
1132,tt7349950,2019-09-04,"['Horror', 'Fantasy']",It Chapter Two,79000000,473093228,169,6.8,4394
1133,tt5033998,2019-11-14,"['Action', 'Adventure', 'Comedy']",Charlie's Angels,48000000,73279888,118,6.6,1396
1134,tt8106534,2019-12-13,"['Action', 'Thriller', 'Comedy']",6 Underground,150000000,0,127,6.3,2334
1135,tt8772262,2019-07-03,"['Horror', 'Drama', 'Mystery']",Midsommar,9000000,47862188,148,7.1,2579
1136,tt6394270,2019-12-13,['Drama'],Bombshell,32000000,53774397,108,6.8,1255
1137,tt5884052,2019-05-03,"['Action', 'Adventure', 'Fantasy']",Pokémon Detective Pikachu,150000000,433005346,105,7.0,4024
1138,tt7984734,2019-10-18,"['Drama', 'Fantasy', 'Mystery', 'Horror']",The Lighthouse,4000000,17964238,109,7.6,1711
1139,tt6823368,2019-01-16,"['Thriller', 'Drama', 'Science Fiction']",Glass,20000000,246941965,129,6.6,5334
1140,tt4126476,2019-04-11,"['Drama', 'Romance']",After,14000000,69497587,106,6.8,3962
1141,tt0448115,2019-03-29,"['Action', 'Comedy', 'Fantasy']",Shazam!,80000000,363533271,132,7.0,5247
1142,tt1488606,2019-03-06,"['Action', 'Thriller', 'Crime', 'Adventure']",Triple Frontier,0,0,126,6.3,1913
1143,tt6472976,2019-03-15,"['Romance', 'Drama']",Five Feet Apart,5000000,0,116,8.3,2979
1144,tt5503686,2019-09-12,"['Drama', 'Comedy', 'Crime']",Hustlers,20000000,157600000,110,6.4,1699
1145,tt2274648,2019-04-10,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Hellboy,50000000,44664690,121,5.4,1912
1146,tt7456310,2019-06-19,"['Thriller', 'Action']",Anna,34000000,31329947,119,6.7,1205
1147,tt1025100,2019-10-02,"['Action', 'Thriller']",Gemini Man,138000000,173469516,117,6.3,2487
1148,tt4729430,2019-11-08,"['Animation', 'Family', 'Adventure', 'Comedy']",Klaus,0,0,96,8.3,1756
1149,tt5719748,2019-02-07,"['Action', 'Crime', 'Thriller']",Cold Pursuit,60000000,59213931,119,5.6,1525
1150,tt8364368,2019-07-11,"['Thriller', 'Horror', 'Drama']",Crawl,13500000,89203432,88,6.2,1613
1151,tt7798634,2019-08-21,"['Horror', 'Thriller', 'Mystery', 'Comedy']",Ready or Not,6000000,57615777,95,7.0,1831
1152,tt3513498,2019-01-26,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Science Fiction', 'Fantasy']",The Lego Movie 2: The Second Part,100000000,190514361,106,6.7,1130
1153,tt5113040,2019-05-24,"['Adventure', 'Animation', 'Comedy', 'Family']",The Secret Life of Pets 2,80000000,155152550,86,6.9,1622
1154,tt8350360,2019-06-26,"['Horror', 'Thriller', 'Mystery']",Annabelle Comes Home,30000000,231252591,106,6.3,1782
1155,tt3861390,2019-03-27,"['Adventure', 'Family', 'Fantasy']",Dumbo,170000000,215832199,112,6.6,2979
1156,tt6292852,2019-06-07,['Science Fiction'],I Am Mother,0,0,114,6.6,1394
1157,tt2283336,2019-06-12,"['Comedy', 'Science Fiction']",Men in Black: International,110000000,252608480,115,6.0,2742
1158,tt6324278,2019-09-19,"['Animation', 'Adventure', 'Comedy', 'Family']",Abominable,75000000,111615070,92,7.5,1042
1159,tt1860242,2019-03-15,"['Crime', 'Drama', 'Thriller']",The Highwaymen,49000000,0,133,6.7,1132
1160,tt2066051,2019-05-22,"['Drama', 'Music']",Rocketman,40000000,167323950,121,7.4,2486
1161,tt4139588,2019-01-25,"['Action', 'Crime', 'Drama']",Polar,0,0,119,6.3,1280
1162,tt7458762,2019-02-20,"['Thriller', 'Action']",The Wolf's Call,0,0,115,7.7,1002
1163,tt8201170,2019-04-12,"['Romance', 'Comedy']",The Perfect Date,0,0,93,6.3,2205
1164,tt2139881,2019-05-02,"['Comedy', 'Romance']",Long Shot,40000000,53847136,125,6.8,1489
1165,tt8663516,2019-06-19,['Horror'],Child's Play,10000000,44902237,90,6.0,1045
1166,tt2452244,2019-02-13,"['Comedy', 'Fantasy', 'Romance']",Isn't It Romantic,0,0,89,6.2,2620
1167,tt2481498,2019-05-02,"['Thriller', 'Crime', 'Drama']","Extremely Wicked, Shockingly Evil and Vile",0,0,111,7.0,2097
1168,tt5727208,2019-08-30,"['Crime', 'Thriller', 'Drama', 'Comedy']",Uncut Gems,19000000,50020902,136,7.1,2109
1169,tt6857112,2019-03-14,"['Thriller', 'Horror', 'Mystery']",Us,20000000,255105930,116,7.0,4146
1170,tt1618434,2019-05-25,"['Comedy', 'Crime', 'Mystery', 'Action']",Murder Mystery,24000000,0,97,6.3,2345
1171,tt7752126,2019-05-09,"['Horror', 'Thriller', 'Science Fiction']",Brightburn,6000000,32893421,91,6.0,1620
1172,tt8404614,2019-11-27,"['Drama', 'Comedy', 'History']",The Two Popes,0,232638,125,7.6,1688
1173,tt8695030,2019-05-15,"['Comedy', 'Horror', 'Fantasy']",The Dead Don't Die,0,12104595,104,5.5,1231
1174,tt7958736,2019-05-29,['Horror'],Ma,5000000,51749995,99,5.8,1118
1175,tt1489887,2019-05-24,['Comedy'],Booksmart,6000000,24849029,102,7.1,1287
1176,tt4913966,2019-04-17,"['Thriller', 'Horror', 'Mystery']",The Curse of La Llorona,9000000,122033739,93,5.6,1251
1177,tt8291806,2019-03-22,['Drama'],Pain and Glory,10769016,28747837,114,7.5,1039
1178,tt4687108,2019-09-20,"['Horror', 'Drama', 'Thriller']",In the Tall Grass,0,0,102,5.5,1163
1179,tt8079248,2019-06-27,"['Comedy', 'Romance', 'Fantasy', 'Music']",Yesterday,26000000,88092097,116,6.7,1930
1180,tt10431500,2019-10-10,"['Drama', 'Comedy', 'Family']",Miracle in Cell No. 7,0,19289062,132,8.3,2813
1181,tt5886046,2019-01-03,"['Thriller', 'Action', 'Mystery', 'Horror']",Escape Room,9000000,155313078,100,6.4,2422
